"ANO_ELEICAO","DESCRICAO_UE","SIGLA_PARTIDO","NOME_PARTIDO","CODIGO_SEXO","DESC_SIT_TOT_TURNO","QTDE_VOTOS"
"2016","SANTA INÊS","DEM","DEMOCRATAS","4","NÃO ELEITO","880"
"2016","APORÁ","DEM","DEMOCRATAS","2","ELEITO","5303"
"2016","ARAL MOREIRA","DEM","DEMOCRATAS","4","NÃO ELEITO","2557"
"2016","APORÉ","DEM","DEMOCRATAS","2","NÃO ELEITO","412"
"2016","FIRMINÓPOLIS","DEM","DEMOCRATAS","2","NÃO ELEITO","2059"
"2016","LUÍS EDUARDO MAGALHÃES","DEM","DEMOCRATAS","2","NÃO ELEITO","17461"
"2016","ENCANTO","DEM","DEMOCRATAS","2","ELEITO","2253"
"2016","COXIM","DEM","DEMOCRATAS","2","NÃO ELEITO","516"
"2016","JATAÍ","DEM","DEMOCRATAS","2","NÃO ELEITO","20744"
"2016","NOVO SANTO ANTÔNIO","DEM","DEMOCRATAS","4","NÃO ELEITO","335"
"2016","POÇO DE JOSÉ DE MOURA","DEM","DEMOCRATAS","4","ELEITO","1967"
"2016","SANTA CRUZ DO XINGU","DEM","DEMOCRATAS","2","NÃO ELEITO","565"
"2016","ALTO GARÇAS","DEM","DEMOCRATAS","2","ELEITO","3295"
"2016","SÃO JOSÉ DO SABUGI","DEM","DEMOCRATAS","2","ELEITO","2712"
"2016","TAPURAH","DEM","DEMOCRATAS","2","ELEITO","3025"
"2016","URUAÇU","DEM","DEMOCRATAS","2","NÃO ELEITO","8073"
"2016","SÃO JOSÉ DE PRINCESA","DEM","DEMOCRATAS","2","NÃO ELEITO","523"
"2016","SÃO PEDRO DA CIPA","DEM","DEMOCRATAS","2","NÃO ELEITO","451"
"2016","PONTES E LACERDA","DEM","DEMOCRATAS","2","NÃO ELEITO","1167"
"2016","UNIÃO DO SUL","DEM","DEMOCRATAS","2","NÃO ELEITO","706"
"2016","BARREIRAS","DEM","DEMOCRATAS","2","ELEITO","36186"
"2016","CABEDELO","DEM","DEMOCRATAS","2","NÃO ELEITO","125"
"2016","CROMÍNIA","DEM","DEMOCRATAS","2","NÃO ELEITO","107"
"2016","VÁRZEA GRANDE","DEM","DEMOCRATAS","4","ELEITO","95634"
"2016","ITANHANGÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","1392"
"2016","CONSELHEIRO LAFAIETE","DEM","DEMOCRATAS","2","ELEITO","35036"
"2016","SÃO SEBASTIÃO DO UMBUZEIRO","DEM","DEMOCRATAS","2","ELEITO","1387"
"2016","PIAU","DEM","DEMOCRATAS","2","NÃO ELEITO","1171"
"2016","PAU DOS FERROS","DEM","DEMOCRATAS","2","ELEITO","8589"
"2016","GUAJERU","DEM","DEMOCRATAS","2","NÃO ELEITO","2298"
"2016","SANTO ESTEVÃO","DEM","DEMOCRATAS","2","NÃO ELEITO","9006"
"2016","TRINDADE","DEM","DEMOCRATAS","2","NÃO ELEITO","924"
"2016","COXIXOLA","DEM","DEMOCRATAS","2","ELEITO","866"
"2016","EWBANK DA CÂMARA","DEM","DEMOCRATAS","2","NÃO ELEITO","1653"
"2016","DELTA","DEM","DEMOCRATAS","2","NÃO ELEITO","2060"
"2016","ITABAIANA","DEM","DEMOCRATAS","2","NÃO ELEITO","955"
"2016","PIANCÓ","DEM","DEMOCRATAS","2","NÃO ELEITO","4813"
"2016","NAZARÉ","DEM","DEMOCRATAS","4","ELEITO","7677"
"2016","SANTA CECÍLIA","DEM","DEMOCRATAS","2","ELEITO","2640"
"2016","CURIONÓPOLIS","DEM","DEMOCRATAS","2","ELEITO","5227"
"2016","ITUPIRANGA","DEM","DEMOCRATAS","2","NÃO ELEITO","9447"
"2016","BELTERRA","DEM","DEMOCRATAS","2","ELEITO","7719"
"2016","SÃO FÉLIX DE MINAS","DEM","DEMOCRATAS","2","NÃO ELEITO","1473"
"2016","QUATIPURU","DEM","DEMOCRATAS","2","ELEITO","3042"
"2016","PLACAS","DEM","DEMOCRATAS","2","NÃO ELEITO","2502"
"2016","VIGIA","DEM","DEMOCRATAS","4","NÃO ELEITO","2219"
"2016","PRATA","DEM","DEMOCRATAS","2","NÃO ELEITO","7533"
"2016","MANHUMIRIM","DEM","DEMOCRATAS","2","ELEITO","5512"
"2016","PIRAQUÊ","DEM","DEMOCRATAS","2","NÃO ELEITO","556"
"2016","EUGENÓPOLIS","DEM","DEMOCRATAS","2","NÃO ELEITO","375"
"2016","FLORES DE GOIÁS","DEM","DEMOCRATAS","2","NÃO ELEITO","524"
"2016","ESPINOSA","DEM","DEMOCRATAS","2","NÃO ELEITO","7307"
"2016","VILA PROPÍCIO","DEM","DEMOCRATAS","2","NÃO ELEITO","1816"
"2016","CONGONHAS DO NORTE","DEM","DEMOCRATAS","2","NÃO ELEITO","1385"
"2016","LIBERDADE","DEM","DEMOCRATAS","2","NÃO ELEITO","716"
"2016","JAMPRUCA","DEM","DEMOCRATAS","4","ELEITO","1741"
"2016","UNIÃO PAULISTA","DEM","DEMOCRATAS","2","NÃO ELEITO","199"
"2016","ABAETETUBA","DEM","DEMOCRATAS","2","NÃO ELEITO","2073"
"2016","ORLÂNDIA","DEM","DEMOCRATAS","2","NÃO ELEITO","3895"
"2016","SANHARÓ","DEM","DEMOCRATAS","2","NÃO ELEITO","42"
"2016","SEVERÍNIA","DEM","DEMOCRATAS","2","NÃO ELEITO","2278"
"2016","PIRENÓPOLIS","DEM","DEMOCRATAS","2","ELEITO","6371"
"2016","ALIANÇA DO TOCANTINS","DEM","DEMOCRATAS","2","NÃO ELEITO","378"
"2016","BÁLSAMO","DEM","DEMOCRATAS","2","NÃO ELEITO","2922"
"2016","GARANHUNS","DEM","DEMOCRATAS","4","NÃO ELEITO","2685"
"2016","GUARULHOS","DEM","DEMOCRATAS","2","2º TURNO","135134"
"2016","CASTILHO","DEM","DEMOCRATAS","4","ELEITO","6710"
"2016","ALTO PARAÍSO","DEM","DEMOCRATAS","2","NÃO ELEITO","1316"
"2016","CIDADE OCIDENTAL","DEM","DEMOCRATAS","2","NÃO ELEITO","6921"
"2016","AMPARO","DEM","DEMOCRATAS","2","NÃO ELEITO","5590"
"2016","ITAPECERICA DA SERRA","DEM","DEMOCRATAS","2","NÃO ELEITO","4565"
"2016","JARINU","DEM","DEMOCRATAS","4","ELEITO","5373"
"2016","HIDROLÂNDIA","DEM","DEMOCRATAS","2","ELEITO","8550"
"2016","SANTA BÁRBARA D'OESTE","DEM","DEMOCRATAS","2","NÃO ELEITO","21274"
"2016","EDEALINA","DEM","DEMOCRATAS","4","NÃO ELEITO","1627"
"2016","SIRINHAÉM","DEM","DEMOCRATAS","2","NÃO ELEITO","4930"
"2016","BARREIROS","DEM","DEMOCRATAS","2","NÃO ELEITO","551"
"2016","MOCAJUBA","DEM","DEMOCRATAS","4","NÃO ELEITO","3636"
"2016","SÃO MIGUEL DO GUAMÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","9530"
"2016","SANTA RITA DO PASSA QUATRO","DEM","DEMOCRATAS","2","NÃO ELEITO","437"
"2016","ITARARÉ","DEM","DEMOCRATAS","2","NÃO ELEITO","6041"
"2016","SANTA RITA DE JACUTINGA","DEM","DEMOCRATAS","2","ELEITO","2011"
"2016","ELDORADO","DEM","DEMOCRATAS","2","NÃO ELEITO","2018"
"2016","ÁGUAS LINDAS DE GOIÁS","DEM","DEMOCRATAS","2","NÃO ELEITO","11842"
"2016","JARDIM ALEGRE","DEM","DEMOCRATAS","2","NÃO ELEITO","1857"
"2016","MARIA DA FÉ","DEM","DEMOCRATAS","2","NÃO ELEITO","1604"
"2016","CAPOEIRAS","DEM","DEMOCRATAS","2","NÃO ELEITO","5399"
"2016","ARUJÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","3350"
"2016","SARANDI","DEM","DEMOCRATAS","2","NÃO ELEITO","728"
"2016","RIO DOCE","DEM","DEMOCRATAS","2","NÃO ELEITO","772"
"2016","SAGRES","DEM","DEMOCRATAS","2","NÃO ELEITO","923"
"2016","CACAULÂNDIA","DEM","DEMOCRATAS","2","ELEITO","2178"
"2016","PARANAGUÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","11676"
"2016","BURITIS","DEM","DEMOCRATAS","2","NÃO ELEITO","2619"
"2016","ITÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","959"
"2016","ITAGUARI","DEM","DEMOCRATAS","4","NÃO ELEITO","163"
"2016","JARU","DEM","DEMOCRATAS","4","NÃO ELEITO","6042"
"2016","FRANCISCÓPOLIS","DEM","DEMOCRATAS","2","ELEITO","2109"
"2016","BEBEDOURO","DEM","DEMOCRATAS","2","ELEITO","24667"
"2016","CÉU AZUL","DEM","DEMOCRATAS","2","ELEITO","3696"
"2016","RIO PIRACICABA","DEM","DEMOCRATAS","2","ELEITO","5132"
"2016","CRUZALTENSE","DEM","DEMOCRATAS","2","NÃO ELEITO","911"
"2016","OURO VERDE DE GOIÁS","DEM","DEMOCRATAS","2","ELEITO","1988"
"2016","ABADIA DE GOIÁS","DEM","DEMOCRATAS","2","NÃO ELEITO","334"
"2016","SÃO MARTINHO DA SERRA","DEM","DEMOCRATAS","2","NÃO ELEITO","1272"
"2016","BRUSQUE","DEM","DEMOCRATAS","2","NÃO ELEITO","11447"
"2016","TOMAZINA","DEM","DEMOCRATAS","2","NÃO ELEITO","2781"
"2016","PENHA","DEM","DEMOCRATAS","2","NÃO ELEITO","3460"
"2016","GOUVELÂNDIA","DEM","DEMOCRATAS","2","NÃO ELEITO","1297"
"2016","PONTAL DO PARANÁ","DEM","DEMOCRATAS","2","NÃO ELEITO","25"
"2016","JUNDIAÍ DO SUL","DEM","DEMOCRATAS","2","ELEITO","1476"
"2016","TUPANCI DO SUL","DEM","DEMOCRATAS","2","NÃO ELEITO","229"
"2016","CHUÍ","DEM","DEMOCRATAS","2","ELEITO","1277"
"2016","CURRAIS","DEM","DEMOCRATAS","4","NÃO ELEITO","531"
"2016","SANTO EXPEDITO DO SUL","DEM","DEMOCRATAS","2","NÃO ELEITO","70"
"2016","UNIÃO","DEM","DEMOCRATAS","2","NÃO ELEITO","13323"
"2016","ABAETÉ","DEM","DEMOCRATAS","2","ELEITO","9948"
"2016","ELDORADO DO SUL","DEM","DEMOCRATAS","2","NÃO ELEITO","2309"
"2016","POMERODE","DEM","DEMOCRATAS","2","ELEITO","11964"
"2016","RESPLENDOR","DEM","DEMOCRATAS","2","NÃO ELEITO","4679"
"2016","VILA NOVA DO SUL","DEM","DEMOCRATAS","2","NÃO ELEITO","1411"
"2016","TABAÍ","DEM","DEMOCRATAS","2","ELEITO","1402"
"2016","CORONEL BARROS","DEM","DEMOCRATAS","2","ELEITO","1184"
"2016","SANTA TEREZINHA DE GOIÁS","DEM","DEMOCRATAS","2","ELEITO","3354"
"2016","PRESIDENTE CASTELO BRANCO","DEM","DEMOCRATAS","4","ELEITO","1912"
"2016","OURÉM","DEM","DEMOCRATAS","2","ELEITO","7584"
"2016","CACIQUE DOBLE","DEM","DEMOCRATAS","2","ELEITO","1774"
"2016","TENENTE PORTELA","DEM","DEMOCRATAS","2","NÃO ELEITO","167"
"2016","IGUARAÇU","DEM","DEMOCRATAS","2","NÃO ELEITO","1521"
"2016","RIBEIRÓPOLIS","DEM","DEMOCRATAS","2","ELEITO","5661"
"2016","ENTRE-IJUÍS","DEM","DEMOCRATAS","2","NÃO ELEITO","2439"
"2016","ITAMARATI","DEM","DEMOCRATAS","2","ELEITO","2568"
"2016","MANAQUIRI","DEM","DEMOCRATAS","2","NÃO ELEITO","142"
"2016","TONANTINS","DEM","DEMOCRATAS","2","NÃO ELEITO","498"
"2016","INACIOLÂNDIA","DEM","DEMOCRATAS","2","NÃO ELEITO","1571"
